TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
ZAR;2017-08-11;;;;44.7739;;;10
AMD;2017-08-12;;;;12.5731;;;100
AUD;2017-08-12;;;;47.3012;;;1
AZN;2017-08-12;;;;35.4043;;;1
BGN;2017-08-12;;;;36.1811;;;1
BRL;2017-08-12;;;;18.9554;;;1
BYN;2017-08-12;;;;30.81;;;1
CAD;2017-08-12;;;;47.2873;;;1
CHF;2017-08-12;;;;62.6233;;;1
CNY;2017-08-12;;;;90.2751;;;10
CZK;2017-08-12;;;;27.0347;;;10
DKK;2017-08-12;;;;95.1427;;;10
EUR;2017-08-12;;;;70.7502;;;1
GBP;2017-08-12;;;;78.0689;;;1
HKD;2017-08-12;;;;76.9855;;;10
HUF;2017-08-12;;;;23.1232;;;100
INR;2017-08-12;;;;93.7899;;;100
JPY;2017-08-12;;;;55.2101;;;100
KGS;2017-08-12;;;;87.0639;;;100
KRW;2017-08-12;;;;52.612;;;1000
KZT;2017-08-12;;;;18.0526;;;100
MDL;2017-08-12;;;;33.6524;;;10
NOK;2017-08-12;;;;75.3622;;;10
PLN;2017-08-12;;;;16.5218;;;1
RON;2017-08-12;;;;15.4612;;;1
SEK;2017-08-12;;;;73.8549;;;10
SGD;2017-08-12;;;;44.1288;;;1
TJS;2017-08-12;;;;68.2783;;;10
TMT;2017-08-12;;;;17.221;;;1
TRY;2017-08-12;;;;16.9733;;;1
UAH;2017-08-12;;;;23.4192;;;10
USD;2017-08-12;;;;60.1873;;;1
UZS;2017-08-12;;;;14.5873;;;1000
XDR;2017-08-12;;;;84.7708;;;1
ZAR;2017-08-12;;;;44.6344;;;10
AMD;2017-08-15;;;;12.5103;;;100
AUD;2017-08-15;;;;47.0857;;;1
AZN;2017-08-15;;;;35.1759;;;1
BGN;2017-08-15;;;;36.0691;;;1
BRL;2017-08-15;;;;18.7311;;;1
BYN;2017-08-15;;;;30.7213;;;1
CAD;2017-08-15;;;;47.0821;;;1
CHF;2017-08-15;;;;61.923;;;1
CNY;2017-08-15;;;;89.6685;;;10
CZK;2017-08-15;;;;26.9748;;;10
DKK;2017-08-15;;;;94.8814;;;10
EUR;2017-08-15;;;;70.6645;;;1
GBP;2017-08-15;;;;77.6789;;;1
HKD;2017-08-15;;;;76.4546;;;10
HUF;2017-08-15;;;;23.1932;;;100
INR;2017-08-15;;;;93.3484;;;100
JPY;2017-08-15;;;;54.4791;;;100
KGS;2017-08-15;;;;86.5148;;;100
KRW;2017-08-15;;;;52.4141;;;1000
KZT;2017-08-15;;;;17.9784;;;100
MDL;2017-08-15;;;;33.4166;;;10
NOK;2017-08-15;;;;75.3649;;;10
PLN;2017-08-15;;;;16.4767;;;1
RON;2017-08-15;;;;15.4356;;;1
SEK;2017-08-15;;;;73.5924;;;10
SGD;2017-08-15;;;;43.9182;;;1
TJS;2017-08-15;;;;67.8763;;;10
TMT;2017-08-15;;;;17.1099;;;1
TRY;2017-08-15;;;;16.933;;;1
UAH;2017-08-15;;;;23.3385;;;10
USD;2017-08-15;;;;59.799;;;1
UZS;2017-08-15;;;;14.4918;;;1000
XDR;2017-08-15;;;;84.3268;;;1
ZAR;2017-08-15;;;;44.7762;;;10
AMD;2017-08-16;;;;12.5369;;;100
AUD;2017-08-16;;;;46.9825;;;1
AZN;2017-08-16;;;;35.2364;;;1
BGN;2017-08-16;;;;36.0114;;;1
BRL;2017-08-16;;;;18.7946;;;1
BYN;2017-08-16;;;;30.7552;;;1
CAD;2017-08-16;;;;47.0492;;;1
CHF;2017-08-16;;;;61.6592;;;1
CNY;2017-08-16;;;;89.7427;;;10
CZK;2017-08-16;;;;26.9363;;;10
DKK;2017-08-16;;;;94.6977;;;10
EUR;2017-08-16;;;;70.3718;;;1
GBP;2017-08-16;;;;77.6229;;;1
HKD;2017-08-16;;;;76.6099;;;10
HUF;2017-08-16;;;;23.1448;;;100
INR;2017-08-16;;;;93.4601;;;100
JPY;2017-08-16;;;;54.2813;;;100
KGS;2017-08-16;;;;86.7119;;;100
KRW;2017-08-16;;;;52.7855;;;1000
KZT;2017-08-16;;;;17.9914;;;100
MDL;2017-08-16;;;;33.5441;;;10
NOK;2017-08-16;;;;75.1836;;;10
PLN;2017-08-16;;;;16.4498;;;1
RON;2017-08-16;;;;15.4025;;;1
SEK;2017-08-16;;;;74.207;;;10
SGD;2017-08-16;;;;43.9023;;;1
TJS;2017-08-16;;;;67.9825;;;10
TMT;2017-08-16;;;;17.1464;;;1
TRY;2017-08-16;;;;16.973;;;1
UAH;2017-08-16;;;;23.4111;;;10
USD;2017-08-16;;;;59.9266;;;1
UZS;2017-08-16;;;;14.425;;;1000
XDR;2017-08-16;;;;84.5415;;;1
ZAR;2017-08-16;;;;44.998;;;10
AMD;2017-08-17;;;;12.4717;;;100
AUD;2017-08-17;;;;46.9104;;;1
AZN;2017-08-17;;;;35.3808;;;1
BGN;2017-08-17;;;;35.7262;;;1
BRL;2017-08-17;;;;18.8224;;;1
BYN;2017-08-17;;;;30.6537;;;1
CAD;2017-08-17;;;;46.8558;;;1
CHF;2017-08-17;;;;61.1942;;;1
CNY;2017-08-17;;;;89.0955;;;10
CZK;2017-08-17;;;;26.8238;;;10
DKK;2017-08-17;;;;93.9596;;;10
EUR;2017-08-17;;;;69.9958;;;1
GBP;2017-08-17;;;;76.6768;;;1
HKD;2017-08-17;;;;76.259;;;10
HUF;2017-08-17;;;;22.9873;;;100
INR;2017-08-17;;;;92.9197;;;100
JPY;2017-08-17;;;;53.7721;;;100
KGS;2017-08-17;;;;86.3397;;;100
KRW;2017-08-17;;;;52.2524;;;1000
KZT;2017-08-17;;;;17.9224;;;100
MDL;2017-08-17;;;;33.4373;;;10
NOK;2017-08-17;;;;75.0464;;;10
PLN;2017-08-17;;;;16.343;;;1
RON;2017-08-17;;;;15.277;;;1
SEK;2017-08-17;;;;73.68;;;10
SGD;2017-08-17;;;;43.6117;;;1
TJS;2017-08-17;;;;67.6819;;;10
TMT;2017-08-17;;;;17.0678;;;1
TRY;2017-08-17;;;;16.8819;;;1
UAH;2017-08-17;;;;23.3267;;;10
USD;2017-08-17;;;;59.6521;;;1
UZS;2017-08-17;;;;14.3589;;;1000
XDR;2017-08-17;;;;83.952;;;1
