TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
PLN;2017-02-15;;;;14.2189;;;1
RON;2017-02-15;;;;13.6311;;;1
SEK;2017-02-15;;;;64.8204;;;10
SGD;2017-02-15;;;;40.7127;;;1
TJS;2017-02-15;;;;72.4906;;;10
TMT;2017-02-15;;;;16.5204;;;1
TRY;2017-02-15;;;;15.7843;;;1
UAH;2017-02-15;;;;21.2002;;;10
USD;2017-02-15;;;;57.7388;;;1
UZS;2017-02-15;;;;17.4472;;;1000
XDR;2017-02-15;;;;78.2009;;;1
ZAR;2017-02-15;;;;43.6588;;;10
AMD;2017-02-16;;;;11.6695;;;100
AUD;2017-02-16;;;;43.5838;;;1
AZN;2017-02-16;;;;32.0836;;;1
BGN;2017-02-16;;;;30.6643;;;1
BRL;2017-02-16;;;;18.4026;;;1
BYN;2017-02-16;;;;30.5061;;;1
CAD;2017-02-16;;;;43.4368;;;1
CHF;2017-02-16;;;;56.2934;;;1
CNY;2017-02-16;;;;82.6639;;;10
CZK;2017-02-16;;;;22.1982;;;10
DKK;2017-02-16;;;;80.6591;;;10
EUR;2017-02-16;;;;60.0249;;;1
GBP;2017-02-16;;;;70.7378;;;1
HUF;2017-02-16;;;;19.4631;;;100
INR;2017-02-16;;;;84.8228;;;100
JPY;2017-02-16;;;;49.5803;;;100
KGS;2017-02-16;;;;81.8971;;;100
KRW;2017-02-16;;;;49.7663;;;1000
KZT;2017-02-16;;;;17.7618;;;100
MDL;2017-02-16;;;;28.301;;;10
NOK;2017-02-16;;;;67.5237;;;10
PLN;2017-02-16;;;;13.9242;;;1
RON;2017-02-16;;;;13.3142;;;1
SEK;2017-02-16;;;;63.4954;;;10
SGD;2017-02-16;;;;39.9156;;;1
TJS;2017-02-16;;;;70.8763;;;10
TMT;2017-02-16;;;;16.2437;;;1
TRY;2017-02-16;;;;15.5915;;;1
UAH;2017-02-16;;;;21.0266;;;10
USD;2017-02-16;;;;56.7719;;;1
UZS;2017-02-16;;;;17.1516;;;1000
XDR;2017-02-16;;;;76.8771;;;1
ZAR;2017-02-16;;;;43.6422;;;10
AMD;2017-02-17;;;;11.7449;;;100
AUD;2017-02-17;;;;44.046;;;1
AZN;2017-02-17;;;;33.0427;;;1
BGN;2017-02-17;;;;31.045;;;1
BRL;2017-02-17;;;;18.692;;;1
BYN;2017-02-17;;;;30.6274;;;1
CAD;2017-02-17;;;;43.7903;;;1
CHF;2017-02-17;;;;56.9741;;;1
CNY;2017-02-17;;;;83.3222;;;10
CZK;2017-02-17;;;;22.472;;;10
DKK;2017-02-17;;;;81.6742;;;10
EUR;2017-02-17;;;;60.654;;;1
GBP;2017-02-17;;;;71.3584;;;1
HUF;2017-02-17;;;;19.7092;;;100
INR;2017-02-17;;;;85.392;;;100
JPY;2017-02-17;;;;50.2556;;;100
KGS;2017-02-17;;;;82.6116;;;100
KRW;2017-02-17;;;;50.1324;;;1000
KZT;2017-02-17;;;;17.9108;;;100
MDL;2017-02-17;;;;28.4828;;;10
NOK;2017-02-17;;;;68.737;;;10
PLN;2017-02-17;;;;14.0835;;;1
RON;2017-02-17;;;;13.4213;;;1
SEK;2017-02-17;;;;64.1616;;;10
SGD;2017-02-17;;;;40.264;;;1
TJS;2017-02-17;;;;71.6174;;;10
TMT;2017-02-17;;;;16.3521;;;1
TRY;2017-02-17;;;;15.5741;;;1
UAH;2017-02-17;;;;21.1787;;;10
USD;2017-02-17;;;;57.1507;;;1
UZS;2017-02-17;;;;17.2922;;;1000
XDR;2017-02-17;;;;77.1483;;;1
ZAR;2017-02-17;;;;44.1991;;;10
AMD;2017-02-18;;;;11.8491;;;100
AUD;2017-02-18;;;;44.3092;;;1
AZN;2017-02-18;;;;32.2881;;;1
BGN;2017-02-18;;;;31.369;;;1
BRL;2017-02-18;;;;18.6567;;;1
BYN;2017-02-18;;;;30.7875;;;1
CAD;2017-02-18;;;;44.0696;;;1
CHF;2017-02-18;;;;57.64;;;1
CNY;2017-02-18;;;;83.8889;;;10
CZK;2017-02-18;;;;22.6978;;;10
DKK;2017-02-18;;;;82.4996;;;10
EUR;2017-02-18;;;;61.4496;;;1
GBP;2017-02-18;;;;71.9851;;;1
HUF;2017-02-18;;;;19.9475;;;100
INR;2017-02-18;;;;86.0148;;;100
JPY;2017-02-18;;;;50.9181;;;100
KGS;2017-02-18;;;;83.3998;;;100
KRW;2017-02-18;;;;50.2557;;;1000
KZT;2017-02-18;;;;18.1032;;;100
MDL;2017-02-18;;;;28.8027;;;10
NOK;2017-02-18;;;;69.3594;;;10
PLN;2017-02-18;;;;14.2184;;;1
RON;2017-02-18;;;;13.585;;;1
SEK;2017-02-18;;;;64.8639;;;10
SGD;2017-02-18;;;;40.6791;;;1
TJS;2017-02-18;;;;71.7736;;;10
TMT;2017-02-18;;;;16.4928;;;1
TRY;2017-02-18;;;;15.7016;;;1
UAH;2017-02-18;;;;21.3065;;;10
USD;2017-02-18;;;;57.6342;;;1
UZS;2017-02-18;;;;17.4385;;;1000
XDR;2017-02-18;;;;78.0609;;;1
ZAR;2017-02-18;;;;44.2319;;;10
AMD;2017-02-21;;;;11.9442;;;100
AUD;2017-02-21;;;;44.6008;;;1
AZN;2017-02-21;;;;32.5017;;;1
BGN;2017-02-21;;;;31.5589;;;1
BRL;2017-02-21;;;;18.7119;;;1
BYN;2017-02-21;;;;30.9766;;;1
CAD;2017-02-21;;;;44.3825;;;1
CHF;2017-02-21;;;;57.946;;;1
CNY;2017-02-21;;;;84.4601;;;10
CZK;2017-02-21;;;;22.843;;;10
DKK;2017-02-21;;;;83.0332;;;10
EUR;2017-02-21;;;;61.6987;;;1
GBP;2017-02-21;;;;72.3304;;;1
HUF;2017-02-21;;;;20.0195;;;100
INR;2017-02-21;;;;86.773;;;100
JPY;2017-02-21;;;;51.3971;;;100
KGS;2017-02-21;;;;83.8875;;;100
KRW;2017-02-21;;;;50.6594;;;1000
KZT;2017-02-21;;;;18.1964;;;100
MDL;2017-02-21;;;;29.0338;;;10
NOK;2017-02-21;;;;69.677;;;10
PLN;2017-02-21;;;;14.2611;;;1
RON;2017-02-21;;;;13.6416;;;1
SEK;2017-02-21;;;;65.231;;;10
SGD;2017-02-21;;;;40.9795;;;1
TJS;2017-02-21;;;;72.4398;;;10
TMT;2017-02-21;;;;16.6252;;;1
TRY;2017-02-21;;;;16.0537;;;1
UAH;2017-02-21;;;;21.4974;;;10
USD;2017-02-21;;;;58.0967;;;1
UZS;2017-02-21;;;;17.5891;;;1000
XDR;2017-02-21;;;;78.7141;;;1
ZAR;2017-02-21;;;;44.1129;;;10
AMD;2017-02-22;;;;11.8954;;;100
AUD;2017-02-22;;;;44.3258;;;1
AZN;2017-02-22;;;;33.3443;;;1
BGN;2017-02-22;;;;31.2515;;;1
BRL;2017-02-22;;;;18.7428;;;1
BYN;2017-02-22;;;;30.8828;;;1
CAD;2017-02-22;;;;43.9792;;;1
CHF;2017-02-22;;;;57.4625;;;1
CNY;2017-02-22;;;;84.062;;;10
CZK;2017-02-22;;;;22.6135;;;10
DKK;2017-02-22;;;;82.2492;;;10
EUR;2017-02-22;;;;61.209;;;1
GBP;2017-02-22;;;;71.8724;;;1
HUF;2017-02-22;;;;19.8746;;;100
INR;2017-02-22;;;;86.3954;;;100
JPY;2017-02-22;;;;50.9906;;;100
KGS;2017-02-22;;;;83.7273;;;100
KRW;2017-02-22;;;;50.4959;;;1000
KZT;2017-02-22;;;;18.2546;;;100
MDL;2017-02-22;;;;29.0749;;;10
NOK;2017-02-22;;;;69.1523;;;10
PLN;2017-02-22;;;;14.1659;;;1
RON;2017-02-22;;;;13.5311;;;1
SEK;2017-02-22;;;;64.4166;;;10
SGD;2017-02-22;;;;40.7228;;;1
TJS;2017-02-22;;;;70.4738;;;10
TMT;2017-02-22;;;;16.5548;;;1
TRY;2017-02-22;;;;15.9712;;;1
UAH;2017-02-22;;;;21.3976;;;10
USD;2017-02-22;;;;57.859;;;1
UZS;2017-02-22;;;;17.533;;;1000
XDR;2017-02-22;;;;78.392;;;1
ZAR;2017-02-22;;;;44.0612;;;10
AMD;2017-02-23;;;;11.8239;;;100
AUD;2017-02-23;;;;44.2509;;;1
AZN;2017-02-23;;;;32.0648;;;1
BGN;2017-02-23;;;;30.8564;;;1
BRL;2017-02-23;;;;18.5677;;;1
BYN;2017-02-23;;;;30.6458;;;1
CAD;2017-02-23;;;;43.6849;;;1
CHF;2017-02-23;;;;56.7498;;;1
CNY;2017-02-23;;;;83.5629;;;10
CZK;2017-02-23;;;;22.3382;;;10
DKK;2017-02-23;;;;81.2063;;;10
EUR;2017-02-23;;;;60.4535;;;1
GBP;2017-02-23;;;;71.805;;;1
HUF;2017-02-23;;;;19.6429;;;100
INR;2017-02-23;;;;85.8046;;;100
JPY;2017-02-23;;;;50.718;;;100
KGS;2017-02-23;;;;83.1729;;;100
KRW;2017-02-23;;;;50.2548;;;1000
KZT;2017-02-23;;;;18.368;;;100
MDL;2017-02-23;;;;28.6664;;;10
NOK;2017-02-23;;;;68.6201;;;10
PLN;2017-02-23;;;;14.0597;;;1
RON;2017-02-23;;;;13.3706;;;1
SEK;2017-02-23;;;;63.8454;;;10
SGD;2017-02-23;;;;40.499;;;1
TJS;2017-02-23;;;;71.5768;;;10
TMT;2017-02-23;;;;16.4453;;;1
TRY;2017-02-23;;;;15.9117;;;1
UAH;2017-02-23;;;;21.2954;;;10
USD;2017-02-23;;;;57.4762;;;1
UZS;2017-02-23;;;;17.3907;;;1000
XDR;2017-02-23;;;;77.5837;;;1
ZAR;2017-02-23;;;;43.9572;;;10
AMD;2017-02-28;;;;11.909;;;100
AUD;2017-02-28;;;;44.542;;;1
AZN;2017-02-28;;;;32.6406;;;1
BGN;2017-02-28;;;;31.3258;;;1
BRL;2017-02-28;;;;18.6233;;;1
BYN;2017-02-28;;;;30.8012;;;1
CAD;2017-02-28;;;;44.1964;;;1
CHF;2017-02-28;;;;57.5115;;;1
CNY;2017-02-28;;;;84.3175;;;10
CZK;2017-02-28;;;;22.6795;;;10
DKK;2017-02-28;;;;82.4352;;;10
EUR;2017-02-28;;;;61.2569;;;1
GBP;2017-02-28;;;;71.8652;;;1
HUF;2017-02-28;;;;19.881;;;100
INR;2017-02-28;;;;86.8427;;;100
JPY;2017-02-28;;;;51.5822;;;100
KGS;2017-02-28;;;;83.6552;;;100
KRW;2017-02-28;;;;51.0479;;;1000
KZT;2017-02-28;;;;18.5236;;;100
MDL;2017-02-28;;;;28.9541;;;10
NOK;2017-02-28;;;;69.2646;;;10
PLN;2017-02-28;;;;14.2038;;;1
RON;2017-02-28;;;;13.5611;;;1
SEK;2017-02-28;;;;64.2062;;;10
SGD;2017-02-28;;;;41.1807;;;1
TJS;2017-02-28;;;;71.8823;;;10
TMT;2017-02-28;;;;16.5771;;;1
TRY;2017-02-28;;;;16.1502;;;1
UAH;2017-02-28;;;;21.4264;;;10
USD;2017-02-28;;;;57.9371;;;1
UZS;2017-02-28;;;;17.2947;;;1000
XDR;2017-02-28;;;;78.5036;;;1
ZAR;2017-02-28;;;;44.707;;;10
AMD;2017-03-01;;;;11.9142;;;100
AUD;2017-03-01;;;;44.5038;;;1
AZN;2017-03-01;;;;32.8531;;;1
BGN;2017-03-01;;;;31.3821;;;1
BRL;2017-03-01;;;;18.6435;;;1
BYN;2017-03-01;;;;30.7658;;;1
CAD;2017-03-01;;;;43.9878;;;1
CHF;2017-03-01;;;;57.5312;;;1
CNY;2017-03-01;;;;84.3879;;;10
CZK;2017-03-01;;;;22.718;;;10
DKK;2017-03-01;;;;82.5879;;;10
EUR;2017-03-01;;;;61.3883;;;1
GBP;2017-03-01;;;;72.065;;;1
HUF;2017-03-01;;;;19.9267;;;100
INR;2017-03-01;;;;86.8583;;;100
JPY;2017-03-01;;;;51.5614;;;100
KGS;2017-03-01;;;;83.6982;;;100
KRW;2017-03-01;;;;51.3233;;;1000
KZT;2017-03-01;;;;18.5377;;;100
MDL;2017-03-01;;;;29.127;;;10
NOK;2017-03-01;;;;69.2398;;;10
PLN;2017-03-01;;;;14.2215;;;1
RON;2017-03-01;;;;13.5999;;;1
SEK;2017-03-01;;;;64.1102;;;10
SGD;2017-03-01;;;;41.337;;;1
TJS;2017-03-01;;;;72.1378;;;10
TMT;2017-03-01;;;;16.5845;;;1
TRY;2017-03-01;;;;16.057;;;1
UAH;2017-03-01;;;;21.3333;;;10
USD;2017-03-01;;;;57.9627;;;1
UZS;2017-03-01;;;;17.3385;;;1000
XDR;2017-03-01;;;;78.4085;;;1
ZAR;2017-03-01;;;;44.5244;;;10
AMD;2017-03-02;;;;11.9995;;;100
AUD;2017-03-02;;;;44.7348;;;1
AZN;2017-03-02;;;;32.6588;;;1
BGN;2017-03-02;;;;31.4348;;;1
BRL;2017-03-02;;;;18.774;;;1
BYN;2017-03-02;;;;30.8143;;;1
CAD;2017-03-02;;;;43.804;;;1
CHF;2017-03-02;;;;57.7653;;;1
CNY;2017-03-02;;;;84.8573;;;10
CZK;2017-03-02;;;;22.754;;;10
DKK;2017-03-02;;;;82.7171;;;10
EUR;2017-03-02;;;;61.5417;;;1
GBP;2017-03-02;;;;72.2073;;;1
HUF;2017-03-02;;;;19.9992;;;100
INR;2017-03-02;;;;87.3295;;;100
JPY;2017-03-02;;;;51.4136;;;100
KGS;2017-03-02;;;;84.3892;;;100
KRW;2017-03-02;;;;51.0082;;;1000
KZT;2017-03-02;;;;18.5925;;;100
MDL;2017-03-02;;;;29.306;;;10
NOK;2017-03-02;;;;69.3625;;;10
PLN;2017-03-02;;;;14.3138;;;1
RON;2017-03-02;;;;13.5996;;;1
SEK;2017-03-02;;;;64.4259;;;10
SGD;2017-03-02;;;;41.4261;;;1
TJS;2017-03-02;;;;71.9822;;;10
TMT;2017-03-02;;;;16.7032;;;1
TRY;2017-03-02;;;;16.0427;;;1
UAH;2017-03-02;;;;21.4624;;;10
USD;2017-03-02;;;;58.3776;;;1
UZS;2017-03-02;;;;17.4888;;;1000
XDR;2017-03-02;;;;79.0368;;;1
ZAR;2017-03-02;;;;44.5461;;;10
AMD;2017-03-03;;;;12.0055;;;100
AUD;2017-03-03;;;;44.6694;;;1
AZN;2017-03-03;;;;32.7667;;;1
BGN;2017-03-03;;;;31.4623;;;1
BRL;2017-03-03;;;;18.8957;;;1
BYN;2017-03-03;;;;30.7;;;1
CAD;2017-03-03;;;;43.6882;;;1
CHF;2017-03-03;;;;57.7998;;;1
CNY;2017-03-03;;;;84.8676;;;10
CZK;2017-03-03;;;;22.7733;;;10
DKK;2017-03-03;;;;82.7795;;;10
EUR;2017-03-03;;;;61.5198;;;1
GBP;2017-03-03;;;;71.7702;;;1
HUF;2017-03-03;;;;19.9927;;;100
INR;2017-03-03;;;;87.5236;;;100
JPY;2017-03-03;;;;51.1151;;;100
KGS;2017-03-03;;;;84.4074;;;100
KRW;2017-03-03;;;;51.1113;;;1000
KZT;2017-03-03;;;;18.5168;;;100
MDL;2017-03-03;;;;29.3354;;;10
NOK;2017-03-03;;;;69.2893;;;10
PLN;2017-03-03;;;;14.347;;;1
RON;2017-03-03;;;;13.6089;;;1
SEK;2017-03-03;;;;64.6049;;;10
SGD;2017-03-03;;;;41.3792;;;1
TJS;2017-03-03;;;;72.0181;;;10
TMT;2017-03-03;;;;16.7115;;;1
TRY;2017-03-03;;;;15.8121;;;1
UAH;2017-03-03;;;;21.5324;;;10
USD;2017-03-03;;;;58.4067;;;1
UZS;2017-03-03;;;;17.5133;;;1000
XDR;2017-03-03;;;;78.7591;;;1
ZAR;2017-03-03;;;;44.6962;;;10
AMD;2017-03-04;;;;12.1089;;;100
AUD;2017-03-04;;;;44.5064;;;1
AZN;2017-03-04;;;;33.049;;;1
BGN;2017-03-04;;;;31.6754;;;1
BRL;2017-03-04;;;;18.663;;;1
BYN;2017-03-04;;;;30.7543;;;1
CAD;2017-03-04;;;;43.9298;;;1
CHF;2017-03-04;;;;58.1309;;;1
CNY;2017-03-04;;;;85.4027;;;10
CZK;2017-03-04;;;;22.9168;;;10
DKK;2017-03-04;;;;83.3391;;;10
EUR;2017-03-04;;;;61.985;;;1
GBP;2017-03-04;;;;72.2235;;;1
HUF;2017-03-04;;;;20.0034;;;100
INR;2017-03-04;;;;88.1291;;;100
JPY;2017-03-04;;;;51.5645;;;100
KGS;2017-03-04;;;;85.124;;;100
KRW;2017-03-04;;;;50.9;;;1000
KZT;2017-03-04;;;;18.552;;;100
MDL;2017-03-04;;;;29.629;;;10
NOK;2017-03-04;;;;69.4758;;;10
PLN;2017-03-04;;;;14.3957;;;1
RON;2017-03-04;;;;13.6761;;;1
SEK;2017-03-04;;;;64.9052;;;10
SGD;2017-03-04;;;;41.653;;;1
TJS;2017-03-04;;;;72.5938;;;10
TMT;2017-03-04;;;;16.8555;;;1
TRY;2017-03-04;;;;15.8126;;;1
UAH;2017-03-04;;;;21.7983;;;10
USD;2017-03-04;;;;58.9099;;;1
UZS;2017-03-04;;;;17.68;;;1000
XDR;2017-03-04;;;;79.3487;;;1
ZAR;2017-03-04;;;;44.8711;;;10
AMD;2017-03-07;;;;11.9819;;;100
AUD;2017-03-07;;;;44.2836;;;1
AZN;2017-03-07;;;;32.7736;;;1
BGN;2017-03-07;;;;31.7187;;;1
BRL;2017-03-07;;;;18.723;;;1
BYN;2017-03-07;;;;30.6875;;;1
CAD;2017-03-07;;;;43.5936;;;1
CHF;2017-03-07;;;;57.8797;;;1
CNY;2017-03-07;;;;84.6384;;;10
CZK;2017-03-07;;;;22.9565;;;10
DKK;2017-03-07;;;;83.4459;;;10
EUR;2017-03-07;;;;61.8606;;;1
GBP;2017-03-07;;;;71.6203;;;1
HUF;2017-03-07;;;;20.0378;;;100
INR;2017-03-07;;;;87.4093;;;100
JPY;2017-03-07;;;;51.3462;;;100
KGS;2017-03-07;;;;84.1151;;;100
KRW;2017-03-07;;;;50.4388;;;1000
KZT;2017-03-07;;;;18.4421;;;100
MDL;2017-03-07;;;;29.3889;;;10
NOK;2017-03-07;;;;69.2575;;;10
PLN;2017-03-07;;;;14.3999;;;1
RON;2017-03-07;;;;13.6941;;;1
SEK;2017-03-07;;;;64.9712;;;10
SGD;2017-03-07;;;;41.4002;;;1
TJS;2017-03-07;;;;72.9121;;;10
TMT;2017-03-07;;;;16.6939;;;1
TRY;2017-03-07;;;;15.7086;;;1
UAH;2017-03-07;;;;21.5783;;;10
USD;2017-03-07;;;;58.337;;;1
UZS;2017-03-07;;;;17.5186;;;1000
XDR;2017-03-07;;;;78.5473;;;1
ZAR;2017-03-07;;;;44.8971;;;10
AMD;2017-03-08;;;;11.976;;;100
AUD;2017-03-08;;;;44.2799;;;1
AZN;2017-03-08;;;;32.732;;;1
BGN;2017-03-08;;;;31.5464;;;1
BRL;2017-03-08;;;;18.5634;;;1
BYN;2017-03-08;;;;30.6405;;;1
CAD;2017-03-08;;;;43.4604;;;1
CHF;2017-03-08;;;;57.5778;;;1
CNY;2017-03-08;;;;84.4575;;;10
CZK;2017-03-08;;;;22.8375;;;10
DKK;2017-03-08;;;;83.0135;;;10
EUR;2017-03-08;;;;61.7063;;;1
GBP;2017-03-08;;;;71.1391;;;1
HUF;2017-03-08;;;;19.9292;;;100
INR;2017-03-08;;;;87.3901;;;100
JPY;2017-03-08;;;;51.1775;;;100
KGS;2017-03-08;;;;84.1401;;;100
KRW;2017-03-08;;;;50.7069;;;1000
KZT;2017-03-08;;;;18.5044;;;100
MDL;2017-03-08;;;;29.3516;;;10
NOK;2017-03-08;;;;68.7339;;;10
PLN;2017-03-08;;;;14.3121;;;1
RON;2017-03-08;;;;13.6049;;;1
SEK;2017-03-08;;;;64.723;;;10
SGD;2017-03-08;;;;41.3096;;;1
TJS;2017-03-08;;;;72.0185;;;10
TMT;2017-03-08;;;;16.6704;;;1
TRY;2017-03-08;;;;15.7834;;;1
UAH;2017-03-08;;;;21.6069;;;10
USD;2017-03-08;;;;58.263;;;1
UZS;2017-03-08;;;;17.5333;;;1000
XDR;2017-03-08;;;;78.6067;;;1
ZAR;2017-03-08;;;;44.9689;;;10
AMD;2017-03-09;;;;11.976;;;100
AUD;2017-03-09;;;;44.2799;;;1
AZN;2017-03-09;;;;32.732;;;1
BGN;2017-03-09;;;;31.5464;;;1
BRL;2017-03-09;;;;18.5634;;;1
BYN;2017-03-09;;;;30.6405;;;1
CAD;2017-03-09;;;;43.4604;;;1
CHF;2017-03-09;;;;57.5778;;;1
CNY;2017-03-09;;;;84.4575;;;10
CZK;2017-03-09;;;;22.8375;;;10
DKK;2017-03-09;;;;83.0135;;;10
EUR;2017-03-09;;;;61.7063;;;1
GBP;2017-03-09;;;;71.1391;;;1
HUF;2017-03-09;;;;19.9292;;;100
INR;2017-03-09;;;;87.3901;;;100
JPY;2017-03-09;;;;51.1775;;;100
KGS;2017-03-09;;;;84.1401;;;100
KRW;2017-03-09;;;;50.7069;;;1000
KZT;2017-03-09;;;;18.5044;;;100
MDL;2017-03-09;;;;29.3516;;;10
NOK;2017-03-09;;;;68.7339;;;10
PLN;2017-03-09;;;;14.3121;;;1
RON;2017-03-09;;;;13.6049;;;1
SEK;2017-03-09;;;;64.723;;;10
SGD;2017-03-09;;;;41.3096;;;1
TJS;2017-03-09;;;;72.0185;;;10
TMT;2017-03-09;;;;16.6704;;;1
TRY;2017-03-09;;;;15.7834;;;1
UAH;2017-03-09;;;;21.6069;;;10
USD;2017-03-09;;;;58.263;;;1
UZS;2017-03-09;;;;17.5333;;;1000
XDR;2017-03-09;;;;78.6067;;;1
ZAR;2017-03-09;;;;44.9689;;;10
AMD;2017-03-10;;;;12.1078;;;100
AUD;2017-03-10;;;;44.2356;;;1
AZN;2017-03-10;;;;33.0981;;;1
BGN;2017-03-10;;;;31.7289;;;1
BRL;2017-03-10;;;;18.6012;;;1
BYN;2017-03-10;;;;30.802;;;1
CAD;2017-03-10;;;;43.5856;;;1
CHF;2017-03-10;;;;57.9681;;;1
CNY;2017-03-10;;;;85.1475;;;10
CZK;2017-03-10;;;;22.9686;;;10
DKK;2017-03-10;;;;83.4908;;;10
EUR;2017-03-10;;;;61.9911;;;1
GBP;2017-03-10;;;;71.5807;;;1
HUF;2017-03-10;;;;19.9491;;;100
INR;2017-03-10;;;;88.1309;;;100
JPY;2017-03-10;;;;51.3277;;;100
KGS;2017-03-10;;;;84.8454;;;100
KRW;2017-03-10;;;;50.8295;;;1000
KZT;2017-03-10;;;;18.5493;;;100
MDL;2017-03-10;;;;29.713;;;10
NOK;2017-03-10;;;;68.8913;;;10
PLN;2017-03-10;;;;14.3889;;;1
RON;2017-03-10;;;;13.678;;;1
SEK;2017-03-10;;;;65.0169;;;10
SGD;2017-03-10;;;;41.4396;;;1
TJS;2017-03-10;;;;72.8116;;;10
TMT;2017-03-10;;;;16.8331;;;1
TRY;2017-03-10;;;;15.6243;;;1
UAH;2017-03-10;;;;21.8219;;;10
USD;2017-03-10;;;;58.8318;;;1
UZS;2017-03-10;;;;17.7364;;;1000
XDR;2017-03-10;;;;79.2323;;;1
ZAR;2017-03-10;;;;44.5146;;;10
AMD;2017-03-11;;;;12.1972;;;100
AUD;2017-03-11;;;;44.5196;;;1
AZN;2017-03-11;;;;33.5509;;;1
BGN;2017-03-11;;;;32.1327;;;1
BRL;2017-03-11;;;;18.546;;;1
BYN;2017-03-11;;;;30.9877;;;1
CAD;2017-03-11;;;;43.8485;;;1
CHF;2017-03-11;;;;58.5384;;;1
CNY;2017-03-11;;;;85.625;;;10
CZK;2017-03-11;;;;23.2617;;;10
DKK;2017-03-11;;;;84.5576;;;10
EUR;2017-03-11;;;;62.7408;;;1
GBP;2017-03-11;;;;72.0143;;;1
HUF;2017-03-11;;;;20.1591;;;100
INR;2017-03-11;;;;88.8383;;;100
JPY;2017-03-11;;;;51.3038;;;100
KGS;2017-03-11;;;;85.613;;;100
KRW;2017-03-11;;;;51.1496;;;1000
KZT;2017-03-11;;;;18.6485;;;100
MDL;2017-03-11;;;;29.9078;;;10
NOK;2017-03-11;;;;68.9488;;;10
PLN;2017-03-11;;;;14.5251;;;1
RON;2017-03-11;;;;13.8191;;;1
SEK;2017-03-11;;;;65.5865;;;10
SGD;2017-03-11;;;;41.7377;;;1
TJS;2017-03-11;;;;72.7486;;;10
TMT;2017-03-11;;;;16.9435;;;1
TRY;2017-03-11;;;;15.7476;;;1
UAH;2017-03-11;;;;22.096;;;10
USD;2017-03-11;;;;59.2174;;;1
UZS;2017-03-11;;;;17.8743;;;1000
XDR;2017-03-11;;;;79.7386;;;1
ZAR;2017-03-11;;;;44.4953;;;10
AMD;2017-03-14;;;;12.1722;;;100
AUD;2017-03-14;;;;44.8048;;;1
AZN;2017-03-14;;;;33.5029;;;1
BGN;2017-03-14;;;;32.2812;;;1
BRL;2017-03-14;;;;18.8351;;;1
BYN;2017-03-14;;;;30.9352;;;1
CAD;2017-03-14;;;;43.9714;;;1
CHF;2017-03-14;;;;58.472;;;1
CNY;2017-03-14;;;;85.5842;;;10
CZK;2017-03-14;;;;23.3661;;;10
DKK;2017-03-14;;;;84.9278;;;10
EUR;2017-03-14;;;;63.2661;;;1
GBP;2017-03-14;;;;72.2069;;;1
HUF;2017-03-14;;;;20.1915;;;100
INR;2017-03-14;;;;88.8479;;;100
JPY;2017-03-14;;;;51.588;;;100
KGS;2017-03-14;;;;85.3064;;;100
KRW;2017-03-14;;;;51.5589;;;1000
KZT;2017-03-14;;;;18.6136;;;100
MDL;2017-03-14;;;;29.8876;;;10
NOK;2017-03-14;;;;68.9747;;;10
PLN;2017-03-14;;;;14.5464;;;1
RON;2017-03-14;;;;13.8757;;;1
SEK;2017-03-14;;;;65.864;;;10
SGD;2017-03-14;;;;41.8757;;;1
TJS;2017-03-14;;;;72.2452;;;10
TMT;2017-03-14;;;;16.9216;;;1
TRY;2017-03-14;;;;15.8067;;;1
UAH;2017-03-14;;;;21.901;;;10
USD;2017-03-14;;;;59.1327;;;1
UZS;2017-03-14;;;;17.125;;;1000
XDR;2017-03-14;;;;79.6807;;;1
ZAR;2017-03-14;;;;45.0226;;;10
AMD;2017-03-15;;;;12.1429;;;100
AUD;2017-03-15;;;;44.5044;;;1
AZN;2017-03-15;;;;33.8816;;;1
BGN;2017-03-15;;;;32.0751;;;1
BRL;2017-03-15;;;;18.6977;;;1
BYN;2017-03-15;;;;30.8095;;;1
CAD;2017-03-15;;;;43.7734;;;1
CHF;2017-03-15;;;;58.4513;;;1
CNY;2017-03-15;;;;85.2774;;;10
CZK;2017-03-15;;;;23.2189;;;10
DKK;2017-03-15;;;;84.3815;;;10
EUR;2017-03-15;;;;62.7447;;;1
GBP;2017-03-15;;;;71.4935;;;1
HUF;2017-03-15;;;;20.078;;;100
INR;2017-03-15;;;;89.1082;;;100
JPY;2017-03-15;;;;51.2309;;;100
KGS;2017-03-15;;;;85.1375;;;100
KRW;2017-03-15;;;;51.2548;;;1000
KZT;2017-03-15;;;;18.5224;;;100
MDL;2017-03-15;;;;29.8049;;;10
NOK;2017-03-15;;;;68.6166;;;10
PLN;2017-03-15;;;;14.4786;;;1
RON;2017-03-15;;;;13.773;;;1
SEK;2017-03-15;;;;65.8314;;;10
SGD;2017-03-15;;;;41.6607;;;1
TJS;2017-03-15;;;;71.9829;;;10
TMT;2017-03-15;;;;16.8705;;;1
TRY;2017-03-15;;;;15.6788;;;1
UAH;2017-03-15;;;;21.916;;;10
USD;2017-03-15;;;;58.954;;;1
UZS;2017-03-15;;;;16.8344;;;1000
XDR;2017-03-15;;;;79.6775;;;1
ZAR;2017-03-15;;;;44.5238;;;10
AMD;2017-03-16;;;;12.2134;;;100
AUD;2017-03-16;;;;44.8252;;;1
AZN;2017-03-16;;;;34.4681;;;1
